item_id,order_id,product_id,quantity,unit_price,discount_amount,tax_amount,updated_at,_ingest_timestamp,_source_file,_source_system,_batch_id
ITM-000502,ORD-00204,PROD-0050,3,165.94,24.11,37.9,2024-02-11 07:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000503,ORD-00205,PROD-0008,3,308.14,45.65,70.3,2024-02-06 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000504,ORD-00205,PROD-0027,5,310.4,48.85,120.25,2024-02-06 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000505,ORD-00206,PROD-0031,5,469.43,328.8,161.47,2024-01-05 13:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000506,ORD-00207,PROD-0060,2,209.1,38.53,30.37,2024-01-19 02:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000507,ORD-00207,PROD-0032,2,56.77,15.05,7.88,2024-01-19 02:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000508,ORD-00207,PROD-0013,1,702.72,12.46,55.22,2024-01-19 02:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000509,ORD-00208,PROD-0023,5,689.9,417.07,242.59,2024-02-10 23:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000510,ORD-00208,PROD-0014,1,106.8,10.26,7.72,2024-02-10 23:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000511,ORD-00208,PROD-0045,3,443.87,50.82,102.46,2024-02-10 23:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000512,ORD-00209,PROD-0008,3,308.14,47.33,70.17,2024-01-22 02:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000513,ORD-00210,PROD-0042,2,355.95,51.42,52.84,2024-01-23 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000514,ORD-00211,PROD-0054,5,317.91,71.37,121.45,2024-02-05 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000515,ORD-00212,PROD-0052,3,502.79,14.98,119.47,2024-02-07 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000516,ORD-00212,PROD-0010,3,133.78,50.61,28.06,2024-02-07 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000517,ORD-00212,PROD-0022,4,309.11,116.2,89.62,2024-02-07 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000518,ORD-00213,PROD-0056,3,480.47,152.49,103.11,2024-02-09 22:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000519,ORD-00214,PROD-0029,3,323.43,31.46,75.11,2024-01-28 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000520,ORD-00214,PROD-0020,2,446.28,15.03,70.2,2024-01-28 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000521,ORD-00214,PROD-0051,1,470.26,54.86,33.23,2024-01-28 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000522,ORD-00215,PROD-0013,3,702.72,292.08,145.29,2024-02-03 10:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000523,ORD-00215,PROD-0047,5,504.71,117.48,192.49,2024-02-03 10:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000524,ORD-00216,PROD-0030,4,403.71,172.87,115.36,2024-01-09 02:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000525,ORD-00217,PROD-0030,1,403.71,6.24,31.8,2024-01-05 07:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000526,ORD-00217,PROD-0037,3,603.32,173.44,130.92,2024-01-05 07:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000527,ORD-00217,PROD-0013,2,702.72,60.41,107.6,2024-01-05 07:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000528,ORD-00218,PROD-0008,1,308.14,44.29,21.11,2024-01-09 18:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000529,ORD-00218,PROD-0007,2,59.89,9.75,8.8,2024-01-09 18:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000530,ORD-00218,PROD-0018,2,328.3,92.9,45.1,2024-01-09 18:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000531,ORD-00219,PROD-0035,4,393.28,11.97,124.89,2024-01-12 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000532,ORD-00219,PROD-0002,4,422.64,229.06,116.92,2024-01-12 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000533,ORD-00219,PROD-0004,1,787.13,45.29,59.35,2024-01-12 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000534,ORD-00220,PROD-0040,3,605.15,85.08,138.43,2024-01-27 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000535,ORD-00220,PROD-0060,4,209.1,71.23,61.21,2024-01-27 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000536,ORD-00220,PROD-0007,4,59.89,11.15,18.27,2024-01-27 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000537,ORD-00220,PROD-0015,2,150.54,6.49,23.57,2024-01-27 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000538,ORD-00221,PROD-0032,1,56.77,0.56,4.5,2024-01-14 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000539,ORD-00221,PROD-0008,3,308.14,66.37,68.64,2024-01-14 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000540,ORD-00221,PROD-0055,2,425.29,36.01,65.17,2024-01-14 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000541,ORD-00221,PROD-0023,5,689.9,297.35,252.17,2024-01-14 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000542,ORD-00222,PROD-0051,3,470.26,112.74,103.84,2024-01-28 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000543,ORD-00223,PROD-0031,4,469.43,18.61,148.73,2024-01-28 17:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000544,ORD-00223,PROD-0051,4,470.26,160.04,137.68,2024-01-28 17:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000545,ORD-00224,PROD-0021,5,704.47,51.6,277.66,2024-02-08 01:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000546,ORD-00224,PROD-0029,2,323.43,29.89,49.36,2024-02-08 01:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000547,ORD-00224,PROD-0026,1,82.97,7.45,6.04,2024-02-08 01:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000548,ORD-00224,PROD-0044,5,113.49,65.65,40.14,2024-02-08 01:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000549,ORD-00225,PROD-0053,2,573.78,152.73,79.59,2024-02-03 06:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000550,ORD-00225,PROD-0058,1,490.64,55.72,34.79,2024-02-03 06:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000551,ORD-00226,PROD-0013,2,702.72,143.67,100.94,2024-01-31 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000552,ORD-00226,PROD-0021,3,704.47,180.78,154.61,2024-01-31 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000553,ORD-00226,PROD-0059,3,65.98,27.27,13.65,2024-01-31 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000554,ORD-00226,PROD-0060,4,209.1,90.05,59.71,2024-01-31 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000555,ORD-00227,PROD-0055,2,425.29,108.77,59.34,2024-02-08 10:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000556,ORD-00227,PROD-0058,5,490.64,356.17,167.76,2024-02-08 10:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000557,ORD-00227,PROD-0008,3,308.14,120.04,64.35,2024-02-08 10:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000558,ORD-00227,PROD-0045,5,443.87,131.25,167.05,2024-02-08 10:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000559,ORD-00228,PROD-0009,2,206.06,34.34,30.22,2024-01-30 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000560,ORD-00228,PROD-0024,4,402.36,37.24,125.78,2024-01-30 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000561,ORD-00228,PROD-0043,2,229.48,9.24,35.98,2024-01-30 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000562,ORD-00228,PROD-0047,4,504.71,199.24,145.57,2024-01-30 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000563,ORD-00229,PROD-0040,2,605.15,82.49,90.22,2024-01-11 06:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000564,ORD-00229,PROD-0028,5,532.55,327.55,186.82,2024-01-11 06:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000565,ORD-00229,PROD-0025,3,542.08,55.07,125.69,2024-01-11 06:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000566,ORD-00229,PROD-0028,5,532.55,2.97,212.78,2024-01-11 06:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000567,ORD-00230,PROD-0003,1,219.21,18.68,16.04,2024-02-03 18:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000568,ORD-00230,PROD-0046,3,168.98,8.61,39.87,2024-02-03 18:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000569,ORD-00230,PROD-0031,1,469.43,10.01,36.75,2024-02-03 18:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000570,ORD-00231,PROD-0016,4,666.37,252.15,193.07,2024-01-20 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000571,ORD-00232,PROD-0033,4,339.92,117.06,99.41,2024-01-24 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000572,ORD-00232,PROD-0022,4,309.11,65.45,93.68,2024-01-24 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000573,ORD-00232,PROD-0052,3,502.79,65.44,115.43,2024-01-24 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000574,ORD-00232,PROD-0003,5,219.21,123.21,77.83,2024-01-24 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000575,ORD-00233,PROD-0037,1,603.32,59.4,43.51,2024-01-18 11:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000576,ORD-00233,PROD-0019,5,101.24,2.07,40.33,2024-01-18 11:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000577,ORD-00234,PROD-0009,5,206.06,43.42,78.95,2024-01-11 02:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000578,ORD-00234,PROD-0055,3,425.29,2.72,101.85,2024-01-11 02:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000579,ORD-00234,PROD-0008,5,308.14,40.35,120.03,2024-01-11 02:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000580,ORD-00235,PROD-0032,2,56.77,13.61,7.99,2024-01-30 21:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000581,ORD-00235,PROD-0022,1,309.11,44.85,21.14,2024-01-30 21:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000582,ORD-00236,PROD-0014,5,106.8,58.82,38.01,2024-01-28 22:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000583,ORD-00236,PROD-0042,3,355.95,121.01,75.75,2024-01-28 22:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000584,ORD-00237,PROD-0025,4,542.08,154.36,161.12,2024-01-28 01:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000585,ORD-00237,PROD-0010,5,133.78,87.32,46.53,2024-01-28 01:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000586,ORD-00238,PROD-0007,5,59.89,28.63,21.67,2024-01-30 22:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000587,ORD-00239,PROD-0017,5,387.29,113.62,145.83,2024-01-19 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000588,ORD-00240,PROD-0021,5,704.47,5.59,281.34,2024-02-08 16:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000589,ORD-00240,PROD-0001,4,32.3,1.89,10.18,2024-02-08 16:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000590,ORD-00241,PROD-0040,1,605.15,5.16,48.0,2024-01-20 18:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000591,ORD-00242,PROD-0025,5,542.08,326.55,190.71,2024-01-10 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000592,ORD-00242,PROD-0012,1,564.68,58.92,40.46,2024-01-10 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000593,ORD-00243,PROD-0050,4,165.94,68.92,47.59,2024-02-01 07:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000594,ORD-00243,PROD-0043,3,229.48,26.57,52.95,2024-02-01 07:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000595,ORD-00243,PROD-0050,1,165.94,6.9,12.72,2024-02-01 07:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000596,ORD-00244,PROD-0012,4,564.68,23.51,178.82,2024-01-26 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000597,ORD-00244,PROD-0060,2,209.1,38.28,30.39,2024-01-26 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000598,ORD-00244,PROD-0012,4,564.68,36.74,177.76,2024-01-26 20:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000599,ORD-00245,PROD-0007,1,59.89,0.66,4.74,2024-01-16 05:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000600,ORD-00245,PROD-0037,3,603.32,211.02,127.92,2024-01-16 05:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000601,ORD-00245,PROD-0002,4,422.64,37.75,132.22,2024-01-16 05:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000602,ORD-00246,PROD-0045,3,443.87,180.69,92.07,2024-01-05 07:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000603,ORD-00246,PROD-0037,1,603.32,46.64,44.53,2024-01-05 07:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000604,ORD-00247,PROD-0001,4,32.3,18.49,8.86,2024-02-01 23:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000605,ORD-00247,PROD-0053,4,573.78,41.73,180.27,2024-02-01 23:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000606,ORD-00248,PROD-0041,1,308.67,16.92,23.34,2024-01-24 07:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000607,ORD-00249,PROD-0025,2,542.08,48.6,82.84,2024-01-31 19:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000608,ORD-00250,PROD-0003,2,219.21,1.67,34.94,2024-02-02 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000609,ORD-00250,PROD-0038,2,217.47,31.92,32.24,2024-02-02 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000610,ORD-00251,PROD-0003,3,219.21,5.53,52.17,2024-01-22 01:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000611,ORD-00252,PROD-0060,1,209.1,1.16,16.64,2024-02-05 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000612,ORD-00252,PROD-0042,1,355.95,25.16,26.46,2024-02-05 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000613,ORD-00253,PROD-0030,5,403.71,51.68,157.35,2024-01-02 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000614,ORD-00254,PROD-0005,2,377.85,48.31,56.59,2024-01-08 13:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000615,ORD-00254,PROD-0052,4,502.79,97.81,153.07,2024-01-08 13:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000616,ORD-00255,PROD-0038,2,217.47,21.89,33.04,2024-02-05 14:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000617,ORD-00256,PROD-0029,2,323.43,89.82,44.56,2024-01-11 23:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000618,ORD-00256,PROD-0050,2,165.94,0.78,26.49,2024-01-11 23:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000619,ORD-00257,PROD-0045,4,443.87,184.39,127.29,2024-01-13 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000620,ORD-00257,PROD-0041,3,308.67,72.66,68.27,2024-01-13 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000621,ORD-00257,PROD-0012,5,564.68,292.93,202.44,2024-01-13 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000622,ORD-00257,PROD-0046,4,168.98,62.05,49.11,2024-01-13 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000623,ORD-00258,PROD-0034,1,266.5,24.74,19.34,2024-01-03 03:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000624,ORD-00259,PROD-0013,1,702.72,83.97,49.5,2024-01-17 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000625,ORD-00260,PROD-0019,2,101.24,13.2,15.14,2024-01-13 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000626,ORD-00260,PROD-0022,5,309.11,186.66,108.71,2024-01-13 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000627,ORD-00260,PROD-0049,4,269.98,7.02,85.83,2024-01-13 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000628,ORD-00261,PROD-0033,1,339.92,3.61,26.9,2024-02-05 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000629,ORD-00261,PROD-0029,5,323.43,140.63,118.12,2024-02-05 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000630,ORD-00261,PROD-0048,3,273.24,28.29,63.31,2024-02-05 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000631,ORD-00261,PROD-0015,1,150.54,5.35,11.62,2024-02-05 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000632,ORD-00262,PROD-0004,4,787.13,68.45,246.41,2024-01-16 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000633,ORD-00262,PROD-0060,5,209.1,71.35,77.93,2024-01-16 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000634,ORD-00262,PROD-0025,3,542.08,33.27,127.44,2024-01-16 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000635,ORD-00262,PROD-0047,2,504.71,95.7,73.1,2024-01-16 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000636,ORD-00263,PROD-0018,2,328.3,10.94,51.65,2024-01-23 14:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000637,ORD-00264,PROD-0039,2,379.98,90.0,53.6,2024-01-28 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000638,ORD-00264,PROD-0041,5,308.67,209.64,106.7,2024-01-28 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000639,ORD-00264,PROD-0037,5,603.32,386.88,210.38,2024-01-28 15:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000640,ORD-00265,PROD-0054,4,317.91,53.25,97.47,2024-02-05 01:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000641,ORD-00265,PROD-0048,2,273.24,20.32,42.09,2024-02-05 01:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000642,ORD-00265,PROD-0015,5,150.54,106.84,51.67,2024-02-05 01:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000643,ORD-00265,PROD-0058,1,490.64,30.75,36.79,2024-02-05 01:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000644,ORD-00266,PROD-0016,1,666.37,55.82,48.84,2024-01-28 01:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000645,ORD-00266,PROD-0001,4,32.3,18.41,8.86,2024-01-28 01:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000646,ORD-00266,PROD-0009,3,206.06,27.43,47.26,2024-01-28 01:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000647,ORD-00266,PROD-0042,1,355.95,0.85,28.41,2024-01-28 01:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000648,ORD-00267,PROD-0030,4,403.71,186.96,114.23,2024-01-13 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000649,ORD-00268,PROD-0025,3,542.08,129.51,119.74,2024-01-13 21:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000650,ORD-00269,PROD-0051,1,470.26,43.77,34.12,2024-01-20 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000651,ORD-00269,PROD-0033,3,339.92,135.83,70.71,2024-01-20 08:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000652,ORD-00270,PROD-0042,5,355.95,188.17,127.33,2024-02-10 11:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000653,ORD-00270,PROD-0036,2,428.31,17.78,67.11,2024-02-10 11:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000654,ORD-00271,PROD-0049,2,269.98,25.96,41.12,2024-02-05 13:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000655,ORD-00271,PROD-0058,3,490.64,111.18,108.86,2024-02-05 13:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000656,ORD-00272,PROD-0032,5,56.77,22.42,20.91,2024-01-05 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000657,ORD-00272,PROD-0008,4,308.14,131.24,88.11,2024-01-05 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000658,ORD-00272,PROD-0044,5,113.49,76.56,39.27,2024-01-05 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000659,ORD-00272,PROD-0029,5,323.43,89.3,122.23,2024-01-05 12:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000660,ORD-00273,PROD-0058,2,490.64,42.45,75.11,2024-01-15 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000661,ORD-00273,PROD-0005,1,377.85,9.34,29.48,2024-01-15 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000662,ORD-00273,PROD-0008,2,308.14,45.88,45.63,2024-01-15 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000663,ORD-00273,PROD-0056,2,480.47,75.05,70.87,2024-01-15 00:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000664,ORD-00274,PROD-0023,4,689.9,183.73,206.07,2024-01-20 23:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000665,ORD-00274,PROD-0013,1,702.72,2.32,56.03,2024-01-20 23:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000666,ORD-00274,PROD-0027,5,310.4,79.8,117.78,2024-01-20 23:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000667,ORD-00274,PROD-0038,5,217.47,137.32,76.0,2024-01-20 23:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
ITM-000668,ORD-00275,PROD-0031,3,469.43,205.06,96.26,2024-01-10 19:00:00,2026-08-13T19:21:33.493+05:30,order_items.csv,ERP,batch_01
